body,label
"Italy 8-38 Wales  Wales secured their first away win in the RBS Six Nations for nearly four years with a six-try victory in Rome.  Tries from Jonathan Thomas, Tom Shanklin and Martyn Williams gave the visitors a 19-5 half-time advantage. Luciano Orquera did reply with one for Italy but second-half efforts from Brent Cockbain, Shane Williams and Robert Sidoli sealed victory. Fly-half Stephen Jones added four conversions as Wales maintained their superb start to this year's tournament. Starting full of confidence after their victory over England, the visitors scored the opening try after just four minutes. Diminutive wing Shane Williams fielded a kick ahead and danced past the onrushing Andrea Masi and Aaron Persico into the Italian half. His pass to Tom Shanklin appeared forward but when the centre was held up short, the ball was switched left and Michael Owen's long cut-out pass gave the lurking Thomas an easy run-in.  Stephen Jones, who retained the kicking duties despite Gavin Henson's heroics against England, slotted an excellent conversion from wide out. Wales twice threatened further scores but failed to find the crucial pass, and Italy hit back out of the blue in the 11th minute.  Henson, sporting gold boots rather than the silver variety that did for England, beat two players with ease out on the left touchline. But his attempted chip ahead was charged down by Orquera, who snaffled the loose ball and hared away from halfway to score in the right corner. With the Welsh line-out stuttering and Italy twice turning the visitors' scrum, the home side's forward power brought them back into it. But a clever high kick from Henson almost brought a try for Hal Luscombe when Roland de Marigny and Ludovico Nitoglia made a hash of claiming it as the ball bounced into touch.  Wales regained control with a second try in the 21st minute, Henson lobbing up a high kick to the left corner where Shanklin jumped higher than Nitoglia to dot down his 15th Test try. Jones was unable to convert and De Marigny then hit the upright with a penalty attempt for Italy. Henson was also narrowly short with a long-range effort at goal, but Wales ended the half with a vital third score to give themselves some breathing space.  Henson sent Luscombe streaking away and when he off-loaded to Martyn Williams, the flanker showed his nous to ground the ball against the padding of the post, Jones adding the conversion. Italy, who lost flanker Mauro Bergamasco with a head knock before half-time, built up a head of steam on the resumption. De Marigny landed a penalty to make it 19-8 and a Nitoglia break through the middle threatened a try only for the move to break down with a knock-on. But Wales put the outcome beyond doubt with two superb tries in four minutes before the hour. Their fourth after 53 minutes was sparked by another mazy run from Shane Williams, who beat several players with ease, and finished with a powerful angled run from lock Cockbain. Before Italy could recover from that blow, a strong surge from Gareth Thomas and great off-loads from Martyn Williams and replacement Kevin Morgan saw Shane Williams scamper over.  With Jones converting both for a 33-8 lead, Wales had the luxury of sending on five more replacements for the final quarter. The icing on the cake came with a sixth try after more superb support work, Shane Williams and Ceri Sweeney combining to send Sidoli over in the left corner. The only downside for Wales was a hamstring injury suffered by Luscombe. But after back-to-back wins at the start of the tournament for the first time in 11 years, they will travel to Paris in a fortnight looking like genuine contenders.  R de Marigny; Mirco Bergamasco, W Pozzebon, A Masi, L Nitoglia; L Orquera, A Troncon; A Lo Cicero, F Ongaro, M Castrogiovanni, S Dellape, M Bortolami (capt), A Persico, Mauro Bergamasco, S Parisse.  G Intoppa, S Perugini, CA del Fava, D dal Maso, P Griffen, M Barbini, KP Robertson.  G Thomas (capt); H Luscombe, T Shanklin, G Henson, S Williams; S Jones, D Peel; G Jenkins, M Davies, A Jones; B Cockbain, R Sidoli; J Thomas, M Williams, M Owen.  R McBryde, J Yapp, I Gough, R Sowden-Taylor, G Cooper, C Sweeney, K Morgan.  Andrew Cole (Australia).",sport
"Johnson uncertain about Euro bid  Jade Johnson is undecided about whether to contest next month's European Indoor Championships in Madrid despite winning the AAAs long jump title on Saturday.  The 24-year-old delivered a personal best of 6.50m to win the European trials but had to wait until her final jump after four failures. ""I don't want to go if I am not going to get a medal,"" said Johnson. ""I will have to see how I am jumping in the next competition and I'll have to have a conversation with my coach."" Johnson, who finished seventh in last year's Olympic Games, has not competed indoors since 2000. And the Commonwealth and European silver medallist believes her lack of experience in the early part of the season has knocked her confidence. ""It's the stress,"" said Johnson. ""I am not used to feeling this, this early. I am just used to training. ""But if I'm doing this kind of thing, then I will have to see how it goes."" Johnson next competes in the high-class Birmingham Grand Prix on 18 February.",sport
"Kirwan demands Italy consistency  Italy coach John Kirwan has challenged his side to match the performance they produced in pushing Ireland close when they meet Wales on Saturday.  Despite losing 28-17 in Sunday's Six Nations encounter, the Italians confirmed their continuing improvement. ""Our goal is to match every side we face and against Ireland we showed we could do that,"" said Kirwan. ""But the most important thing is that we build on that performance when we play Wales on Saturday."" Italy's half-backs had a mixed afternoon, with recalled scrum-half Alessandro Troncon impressing but fly-half Luciano Orquera having an off-day with the boot. Kirwan said: ""I was very happy with Troncon. He had an incredible game - he was very good in attack and defence. ""Orquera's kicking was off but he showed great courage in defence. ""He also followed the game plan. We have to give him confidence because he has the capability to do well.""",sport
"Man Utd stroll to Cup win  Wayne Rooney made a winning return to Everton as Manchester United cruised into the FA Cup quarter-finals.  Rooney received a hostile reception, but goals in each half from Quinton Fortune and Cristiano Ronaldo silenced the jeers at Goodison Park. Fortune headed home after 23 minutes before Ronaldo scored when Nigel Martyn parried Paul Scholes' free-kick. Marcus Bent missed Everton's best chance when Roy Carroll, who was later struck by a missile, saved at his feet.  Rooney's return was always going to be a potential flashpoint, and he was involved in an angry exchange with a spectator even before kick-off. And Rooney's every touch was met with a deafening chorus of jeers from the crowd that once idolised the 19-year-old. Everton started brightly and Fortune needed to be alert to scramble away a header from Bent near the goal-line. But that was the cue for United to take complete control with a supreme passing display on a Goodison Park pitch that was cutting up. Fortune gave United the lead after 23 minutes, rising to meet Ronaldo's cross from eight yards after the Portuguese youngster had been allowed too much time and space by the hapless Gary Naysmith. United dominated without creating too many clear-cut chances, and they almost paid the price for not making the most of their domination two minutes before half-time. Mikel Arteta played a superb ball into the area but Bent, played onside by Gabriel Heintze, hesitated and Carroll plunged at his fee to save. United almost doubled their lead after 48 minutes when Ronaldo's low drive from 25 yards took a deflection off Tony Hibbert, but Martyn dived to save brilliantly. And Martyn came to Everton's rescue three minutes later when Rooney's big moment almost arrived as he raced clean through, but once again the veteran keeper was in outstanding form. But there was nothing Martyn could do when United doubled their lead after 57 minutes as they doubled their advantage. Scholes' free-kick took a deflection, and Martyn could only parry the ball out for Ronaldo, who reacted first to score easily. Everton's problems worsened when James McFadden limped off with an injury. And there may be further trouble ahead for Everton after goalkeeper Carroll required treatment after he was struck on the head by a missile thrown from behind the goal. Rooney's desperate search for a goal on his return to Everton was halted again by Martyn in injury-time when he outpaced Stubbs, but once again Martyn denied the England striker.  - Manchester United coach Sir Alex Ferguson: ""It was a fantastic performance by us. In fairness I think Everton have missed a couple of players and got some young players out. ""The boy Ronaldo is a fantastic player. He's persistent and never gives in. ""I don't know how many fouls he had He gets up and wants the ball again, he's truly a fabulous player."" Everton: Martyn, Hibbert, Yobo, Stubbs, Naysmith, Osman, Carsley, Arteta, Kilbane, McFadden, Bent. Subs: Wright, Pistone, Weir, Plessis, Vaughan. Manchester United: Carroll, Gary Neville, Brown, Ferdinand, Heinze, Ronaldo, Phil Neville, Keane, Scholes, Fortune, Rooney. Subs: Howard, Giggs, Smith, Miller, Spector. Referee: R Styles (Hampshire)",sport
"Merritt close to indoor 400m mark Merritt close to indoor 400m mark  Teenager LaShawn Merritt ran the third fastest indoor 400m of all time at the Fayetteville Invitational meeting.  The world junior champion clocked 44.93 seconds to finish well clear of fellow American Bershawn Jackson in Arkansas. Only Michael Johnson has gone quicker, setting the world record of 44.63secs in 1995 and running 44.66secs in 1996. Kenyan Bernard Lagat missed out on the world record by 1.45secs as he ran the third quickest indoor mile ever to beat Canada's Nate Brannen by almost 10secs. The Olympic silver medallist's time of three minutes 49.89secs was inferior only to the 1997 world record of Moroccan Hicham El Guerrouj and former world record holder Eamonn Coghlan of Ireland's 3:49.78. Lagat was on course to break El Guerrouj's record through 1200m but could not maintain the pace over the final 400m. Ireland's  continued his excellent form by winning a tight 3,000m in 7:40.53. Cragg, who recently defeated Olympic 10,000m champion Kenenisa Bekele in Boston, held off Bekele's Ethiopian colleague Markos Geneti by only 0.19secs to secure his victory. Mark Carroll, who will join Cragg in the European Indoor Championships next month, finished a solid third in 7:46.78. Olympic 200m gold medallist  of Jamaica ran the fastest women's 60m in the world this year as she equalled her personal best of 7.09secs. World indoor 60m hurdles champion  also won, improving his season-leading time to 7.51secs.",sport
"Mirza shocks Kuznetsova  Sania Mirza continued her remarkable rise with victory over US Open champion Svetlana Kuznetsova at the Dubai Championships on Tuesday.  The 18-year-old Indian, who is already a huge star in her home country, won 6-4 6-2 in front of a delirious crowd. It was Mirza's sixth straight victory following her first WTA tournament win in Hyderabad last month. Earlier, Daniela Hantuchova built on her improving form with a 7-6 6-2 win over sixth seed Alicia Molik. Mirza needed attention to an ankle injury after the second game against Kuznetsova.  She quickly slipped 4-0 down but staged a dramatic comeback that thrilled the large Indian contingent in the crowd. ""I really didn't expect that after my ankle turn,"" said Mirza. ""I played a great match and I think (the crowd) did it again. I knew that I had to play an all-round game and that's what happened. ""I did everything well but I wasn't missing the ball - I don't know how that happened."" Mirza plays Silvia Farina Elia or Jelena Jankovic next. Hantuchova has risen from 31 in the world at the turn of the year to number 22, having reached the quarter-finals and semi-finals at her last two events. ""It was such a tough first-round match and I am glad to come through,"" said Hantuchova. ""She was serving so well. I just decided to hang in there and keep fighting."" The Slovakian will meet Elena Likhovtseva in the second round after the Russian struggled past Tunisian wild card Selima Sfar 2-6 6-2 7-6. Likhovtseva needed nine match points before seeing off Sfar, who got a point penalty for swearing in the third set. Seventh seed Nathalie Dechy and Elena Bovina were among other first-round winners on Tuesday.",sport
"Mourinho receives Robson warning Mourinho receives Robson warning  Sir Bobby Robson has offered Chelsea boss Jose Mourinho some advice on coping under pressure.  The pair worked together at Barcelona and Porto and Robson had a word of warning for his protege. ""It has all gone for him just lately and that is marvellous, but sometimes you have to have a bit of humility and learn how to lose,"" said Robson. ""It is when it goes against you and you get a bit of bad luck that you learn, and he'll get it straight."" Robson was speaking after being formally granted the freedom of the city of Newcastle. ""Jose is doing very well at the moment,"" Robson added of the man who worked for him for six years. ""He has got one pot - possibly two to follow - a big game against Barcelona to come and I cannot see them losing their lead in the Premiership. ""They are in a good position and I would expect them to go on and win it, which is a wonderful achievement.  ""What has occurred over the last couple of weeks will stand him in very good stead for the future. If he is intelligent, he will take it on board - and he is very intelligent. ""He will have learned more in the last fortnight than the last eight months. Before that, it was all about winning."" Robson also admitted he would relish the chance to get back into management and test his skills against Mourinho. ""I am not in a hurry to take the wrong job, but I am ready to take the right job and I feel there is another job in me,"" he added. ""I know the area I am capable of working in and of course I would like a job in the Premiership if one was available. ""It would not worry me if I had to pit my wits against Jose. ""But it is not just a case of him and me against one another. It would be his team against my team - but I would not be afraid of that.""",sport
"Moya emotional after Davis Cup win  Carlos Moya described Spain's Davis Cup victory as the highlight of his career after he beat Andy Roddick to end the USA's challenge in Seville.  Moya made up for missing Spain's 2000 victory through injury by beating Roddick 6-2 7-6 (7-1) 7-6 (7-5) to give the hosts an unassailable 3-1 lead. ""I have woken up so many nights dreaming of this day,"" said Moya. ""All my energy has been focused on today. ""What I have lived today I do not think I will live again."" Spain's only other Davis Cup title came two years ago in Valencia, when they beat Australia. And Moya, nicknamed Charly, admitted: ""The Davis Cup is my dream and I was a bit nervous at the outset. ""Some people have said that I am obsessed but I think that it is better this way. It helps me reach my goals if I am obsessed. ""It's really incredible - to get the winning point is really something."" Spanish captain Jordi Arrese said: ""Charly played a great game. It was his opportunity and he hasn't let us down. ""He had lost three times to Roddick, and this was his day to beat him. ""He had been waiting years to be in this position."" Spain's victory was also remarkable for the performance of Rafael Nadal, who beat Roddick in the opening singles.  Aged 18 years and 185 days, the Mallorcan became the youngest player to win the Davis Cup. ""What a great way to finish the year,"" said Nadal afterwards. US coach Patrick McEnroe wants Roddick and the rest of his team to play more tennis on clay and hone their skills on the surface. ""I think it will help these guys even on slow hard courts to learn how to mix things up a little bit and to play a little bit smarter and tactically better."" ""Obviously it's unrealistic to say that we're going to just start playing constantly on clay, with the schedule. ""But certainly I think we can put the work in at the appropriate time and play a couple more events and play against these guys who are the best on this stuff,"" said McEnroe. Roddick was left frustrated after losing both his singles on the slow clay of Seville's Olympic Stadium. ""It's just tough because I felt like I was in it the whole time against one of the top three clay-courters in the world,"" said the American. ""I had my chances and just didn't convert them. The bottom line is they were just better than us this weekend. ""They came out, took care of business and they beat us. It's as simple as that.""",sport
"Newcastle 2-1 Bolton Newcastle 2-1 Bolton  Kieron Dyer smashed home the winner to end Bolton's 10-game unbeaten run.  Lee Bowyer put Newcastle ahead when he fed Stephen Carr on the right flank, then sprinted into the area to power home a header from the resultant cross. Wanderers hit back through Stelios Giannakopoulos, who ended a fluid passing move with a well-struck volley. But Dyer had the last word in a game of few chances, pouncing on a loose ball after Alan Shearer's shot was blocked and firing into the top corner. Neither side lacked urgency in the early stages of the game, with plenty of tackles flying in, but opportunities in front of goal were harder to come by. Bolton keeper Jussi Jaaskelainen had to make two saves in quick succession midway through the first-half - keeping out Shearer's low shot and Dyer's close-range header - but that was the only goalmouth action of note. And it was almost out of nothing that the Magpies took the lead on 35 minutes. Bowyer found space with a neat turn on the half-way line and striding forward picked out Carr to his right. He then continued his run and with perfect timing made his way into the box where he met Carr's cross with a downward header into the far corner. Bolton had produced little going forward at this point but they responded well.  They were level within six minutes thanks to a smart finish from Giannakopoulos. Jay-Jay Okocha twisted and turned on the edge of the area and after a neat exchange of passes involving Kevin Davies and Gary Speed, the Greek striker found the bottom corner with a first-time strike. The Magpies were opened up again before half-time as Davies set Giannakopoulos in space and Given had to block at his near post. But the home side survived, and they should have re-taken the lead with the first meaningful attack of the second half. Fernando Hierro cynically chopped down Dyer on the edge of the area with the midfielder clean through. But the veteran defender escaped with a booking as there were other defenders nearby, and from the resultant free-kick Laurent Robert curled the ball just wide. Bolton were creating little going forward and they seemed content to frustrate the Magpies. Their strategy seemed to be working until the 69th minute. Alan Shearer's snap-shot was charged down and Dyer reacted first to smash the ball past the despairing Jaaskelainen from six yards.  - Bolton boss Sam Allardyce ""I am bitterly disappointed with the result, but I am probably more disappointed with the second-half performance. ""In the first half we had put them under a lot of pressure, and our goal matched theirs in quality. ""I thought it would lift us and that they might be tired after playing a lot of games, but unfortunately we were not up for the battle in the second half. ""We allowed them to heap too much pressure on us, and in the end we cracked."" - Newcastle boss Graeme Souness ""We deserved the win. We had a really good second half. ""Bolton are a difficult side to play. You have to match them physically first but we did that, and then we played some football. ""We had a slow first 45 minutes when we looked a bit tired but we got going after that. The scoreline flattered them and we could have had one or two more goals."" Newcastle: Given, Carr, Boumsong, Bramble, Babayaro, Dyer, Faye, Bowyer, Robert (Jenas 77), Ameobi, Shearer. Subs Not Used: Butt, Harper, Milner, Hughes. Goals: Bowyer 35, Dyer 69. Bolton: Jaaskelainen, Hunt (Fadiga 14), N'Gotty, Ben Haim, Candela, Giannakopoulos, Okocha (Vaz Te 77), Hierro (Campo 64), Speed, Gardner, Davies. Subs Not Used: Jaidi, Poole. Booked: Ben Haim, Hierro. Goals: Giannakopoulos 41. Att: 50,430 Ref: S Dunn (Gloucestershire).",sport
"Newcastle to join Morientes race  Newcastle have joined the race to sign Real Madrid striker Fernando Morientes and scupper Liverpool's bid to snap up the player, according to reports.  Liverpool were reported to have bid £3.5m for the 28-year-old Spanish international this week. But the Liverpool Echo newspaper has said Anfield boss Rafa Benitez will avoid a bidding war and instead turn his attentions to Nicolas Anelka. Real are believed to still want £7m before selling Morientes. Monaco are also in the race for the player they had on loan last season. Reports suggest Liverpool will lift their offer to £5m - the highest they are willing to go before bowing out of any deal.  On Tuesday, Morientes had said: ""I like Liverpool and I am pleased that a club of their stature want to buy me. I have told Madrid that I want it to happen. ""Madrid know my situation and they know they must do something about me. They must sort out the situation by being sensible. ""I am in a position where I want to play, and I will have to look elsewhere to do that. If Madrid do not want me then it's in the best interests of everyone that they are realistic.  ""I haven't spoken to Rafa Benitez but I have always appreciated his work and I would like to play for him. But Benitez could yet turn his attentions to the younger Anelka should Morientes be reluctant to pledge his future to Liverpool. Anelka previously played at Anfield under Gerard Houllier before sealing his permanent switch to Manchester City.",sport
"Redknapp poised for Saints Redknapp poised for Saints  Southampton are set to unveil Harry Redknapp as their new manager at a news conference at 1500 GMT on Wednesday.  The former Portsmouth boss replaces Steve Wigley, who has been relieved of first-team duties after just one win in 14 league games in charge. Redknapp, 57, quit his Fratton Park position on 24 November and vowed: ""I will not go down the road - no chance."" Pompey coach Kevin Bond is poised to join Redknapp, who will be Saints' third boss of the season. Redknapp's first game in charge will be at home to Middlesbrough on Saturday. Portsmouth chairman Milan Mandaric said he was ""disappointed"" by the news and claimed Redknapp had been in talks with Southampton for ""some time"".  ""It would appear that negotiations over this have been going on for some time,"" Mandaric said on Portsmouth's official website. ""I am surprised and a little shocked that the chairman of Southampton has not picked up the phone and kept me informed."" According to Mandaric, Redknapp vowed he would not join their South coast rivals when he left Portsmouth. ""I said to Harry 'I hope you don't go to Southampton', and he told me 'absolutely not',"" he said. ""I'm wouldn't say I'm bitter, disgusted or angry, just disappointed, but it's Harry's life and it's his decision."" Redknapp became a cult hero after leading Portsmouth into the Premiership for the first time, and then masterminding their survival in their debut season. But he left the club claiming he needed a break from football, though many believed he was upset with Mandaric's decision to bring in Velimir Zajec as executive director.  Southampton chairman Rupert Lowe was desperate to give former academy director Wigley, who replaced Paul Sturrock just two games into the season, every chance to succeed at St Mary's. But results under Wigley have been poor and Southampton are deep in trouble near the foot of the table. When Redknapp's appointment is confirmed, he will be Saints' ninth manager in eight years.",sport
"Robertson out to retain Euro lure Robertson out to retain Euro lure  Hearts manager John Robertson hopes a place in the knock-out stages of the Uefa Cup could help keep some of his out-of-contract players at the club.  ""It could help. If we get through and have another European tie it may encourage players to stay at least until the end of the season,"" he said. ""If we manage to get through it shows how well the club's progressing. ""They have to think whether they are going to get other clubs like that should they decide to move on."" A win for Robertson's side against Ferencvaros would put them through to the last 32 if Basle fail to beat Feyenoord. ""It's very much the player's prerogative but the fact that we've been playing European football for the last three or four years is obviously an incentive,"" added Robertson. ""But we want players who want to play for the football club, who are committed and a run in Europe always helps a little bit."" With the game being played at Murrayfield instead of Tynecastle because of Uefa regulations, Robertson sees both positive and negative aspects to the change of venue.  ""The pitch is not in the greatest condition. The Heineken Cup game was there at the weekend and the pitch is a bit threadbare,"" he said. ""It's not ideal but it's the same for both teams so we just have to go out and there and perform. That's the most important thing."" But he added: ""If Tynecastle could have hosted 30,000 it would have been fantastic but that's one of the benefits of Murrayfield - it allows us to bring even more of our supporters into it. ""There will be a good atmosphere and the Hearts fans have an important role to play. ""We need their encouragement, we need them to get right behind the side and make it as good an atmosphere as possible. ""Hopefully the players will respond to that and I know they will because it's a fantastic European night for the club.""",sport
"Slovakia reach Hopman Cup final Slovakia reach Hopman Cup final  Slovakia will play Argentina in the final of the Hopman Cup after beating Group B rivals the Netherlands 3-0.  Daniela Hantuchova defeated Michaella Krajicek 6-4 6-2 to give the Slovaks the perfect start before Dutchman Peter Wessels retired against Dominik Hrbaty. Wessels was unable to compete in the mixed doubles but Slovakia had already booked their place in the final for the second year running. Argentina claimed top spot in Group A with three wins from three matches. In the other Group B match, the United States defeated Australia 2-1.  Meghann Shaughnessy lost the opening match against Alicia Molik but James Blake levelled the tie with a 6-3 6-4 win over Paul Baccanello, who came in as a replacement for the injured Mark Philippoussis. Blake and Shaughnessy then beat Molik and Baccanello in a tense mixed doubles contest to take the win. Hantuchova, who did not win a Hopman Cup singles match in 2004, has been in good form during this year's event and has won two of her three matches. ""I feel like it's really deserved this time as I've helped Dominik to get through,"" she said. ""I think if I keep going the way I have been in the past few matches then I will be okay. ""I was really pleased with my last two singles, even the first one, which was a really high standard. ""You can't ask for a better preparation than to play a few matches here for the Australian Open.""",sport
"Sociedad set to rescue Mladenovic  Rangers are set to loan out-of-favour midfielder Dragan Mladenovic to Real Sociedad, despite the closure of the January transfer window.  Sociedad have been given special permission by the Spanish FA to sign a player due to an injury crisis. Mladenovic will effectively replace former Rangers midfielder Mikel Arteta, who has been loaned to Everton. Sociedad say they will pay Rangers £150,000, with an option to buy the Serbia & Montenegro international. Mladenovic's loan move is subject to him passing a medical. The 28-year-old, who joined Rangers from Red Star Belgrade for £1.2m in the close season, is expected in San Sebastian later this week following his national side's game against Bulgaria. Sociedad are in 15th place in the 20-strong Primera Liga, just two points above the relegation zone. Special permission from the Spanish FA came after an injury to central defender Igor Jauregi. The versatile Mladenovic can also play in the back four. His agent said last month that Rangers had told him to find the player a new club. Mladenovic's time at Ibrox has been plagued with injury and he has made just six starts in six months with the Glasgow club.",sport
"Sprinter Walker quits athletics Sprinter Walker quits athletics  Former European 200m champion Dougie Walker is to retire from athletics after a series of six operations left him struggling for fitness.  Walker had hoped to compete in the New Year Sprint which is staged at Musselburgh Racecourse near Edinburgh on Tuesday and Wednesday. The 31-year-old Scot was suspended for two years in 1998 after testing positive for nandrolone. ""I had intended to race but I'm running like a goon,"" said Walker. He told the Herald newspaper: ""I'm not in great shape, after missing about a month of training. ""I missed a big chunk of speed work over about three weeks, and then another week working in America. ""If I'd had a half-decent mark it might have motivated me more, but I won't be racing. ""I still enjoy training, but feel it's time to move on, and concentrate on a career.""",sport
"UK Athletics agrees new kit deal  UK Athletics has agreed a new deal with adidas to supply Great Britain squads of all ages with their kit for the next four years.  The German-based firm kitted out Team GB at the 2004 Olympics and has deals with 20 other national Olympic bodies. UK Athletics chief David Moorcroft said: ""The Athens experience can now be extended to more major championships. ""In the year ahead these include the European indoor and World outdoor championships. We are delighted."" Moorcroft added: ""It is hugely beneficial to the sport that the adidas commitment will also provide for officials and other personnel at our world-class series of live televised events."" This week, UK Athletics also agreed a four-year deal with energy drink company, Red Bull, who will be supplying the product to athletics at major domestic meetings and in high performance centres.",sport
"Van Nistelrooy set to return  Manchester United striker Ruud van Nistelrooy may make his comeback after an Achilles tendon injury in the FA Cup fifth round tie at Everton on Saturday.  He has been out of action for nearly three months and had targeted a return in the Champions League tie with AC Milan on 23 February. But Manchester United manager Sir Alex Ferguson hinted he may be back early. He said: ""There is a chance he could be involved at Everton but we'll just have to see how he comes through training."" The 28-year-old has been training in Holland and Ferguson said: ""Ruud comes back on Tuesday and we need to assess how far on he is. ""The training he has been doing in Holland has been perfect and I am very satisfied with it."" Even without Van Nistelrooy, United made it 13 wins in 15 league games with a 2-0 derby victory at Manchester City on Sunday. But they will be boosted by the return of the Dutch international, who is the club's top scorer this season with 12 goals. He has not played since aggravating the injury in the 3-0 win against West Brom on 27 November. Ferguson was unhappy with Van Nistelrooy for not revealing he was carrying an injury. United have also been hit by injuries to both Alan Smith and Louis Saha during Van Nistelrooy's absence, meaning Wayne Rooney has sometimes had to play in a lone role up front. The teenager has responded with six goals in nine games, including the first goal against City on Sunday.",sport
"Vickery upbeat about arm injury Vickery upbeat about arm injury  England prop Phil Vickery is staying positive despite a broken arm ruling him out of the RBS Six Nations.  The 28-year-old fractured the radius in his right forearm during Gloucester's 17-16 win over Bath on Saturday. He will undergo an operation on Monday and is expected to be out for at least six weeks. He said: ""This isn't an injury that will stop me from working hard on the fitness elements and being around the lads."" He added: ""I've got the operation this afternoon and I could be back doing fitness work after a week."" ""As frustrating as it is, I've got to be positive.""  After the game, Vickery spoke with Bath prop David Barnes, who also broke his arm recently. ""I had a chat with David Barnes and it looks like a similar injury to him,"" he said. ""He said he had the operation and he was back running after a week. ""There's no doubt that I'm going to get involved and be around this place as soon as I can after the operation."" Gloucester director of rugby Nigel Melville said: ""Phil has broken his radius, which is the large bone in his forearm. ""I don't really know how it happened, but Phil will definitely be out of action for at least six weeks. ""I feel very sorry for him, as he has been in great shape. He really needed 80 minutes of rugby this weekend, and then this happened. Mentally, it must be very hard for him.""",sport
"Wada will appeal against ruling  The World Anti-Doping Agency (Wada) will appeal against the acquittal of Kostas Kenteris and Katerina Thanou on doping charges, if the IAAF does not.  The pair were cleared of charges relating to missing dope tests by the Greek Athletics Federation last week. Wada chairman Dick Pound said: ""I am convinced the IAAF will appeal against the decision, and we will support them. ""But if they accept the federation's ruling we will go before the Court of Arbitration for Sport,"" he added. Kenteris's lawyer, Gregory Ioannidis, reacted angrily to Pound's comments. ""Comments like these only help to embarrass the sporting governing bodies, create a hostage situation for the IAAF and strengthen our case further,"" he told Online News Sport. Kenteris, 31, and Thanou, 30, had been charged with avoiding drugs tests in Tel Aviv, Chicago and Athens and failing to notify anti-doping officials of their whereabouts before the Olympics. They withdrew from the Athens Games after missing a drugs test at the Olympic village on 12 August.  But an independent tribunal ruled that the duo had not been informed that they needed to attend a drugs test in Athens.  However, their former coach Christos Tzekos was banned for four years by the tribunal. Kenteris and Thanou still have to face trial on charges brought separately by Greek prosecutors of missing the drugs tests and faking a motorcycle accident to avoid testing at the Athens Games.",sport
"Wales critical of clumsy Grewcock Wales critical of clumsy Grewcock  Wales coach Mike Ruddock says England lock Danny Grewcock needs to review his actions after he kicked Dwayne Peel.  Trouble flared at a ruck in the first half of Wales' 11-9 win in Cardiff as Grewcock came recklessly over the top with his boot, leaving Peel bloodied. Grewcock was sin-binned with Wales captain Gareth Thomas for retaliation. ""It's up to the citing commissioner,"" said Ruddock. ""I'm not saying it's deliberate, but Grewcock did a similar thing for Bath against Leinster."" Last June Grewcock was banned from rugby for two months for reckless use of a boot in a match against New Zealand.  Six years earlier, also in New Zealand, Grewcock became only the second England player to be sent off in Tests. The player himself and his captain Jason Robinson have both said that the clash with Peel was accidental. ""If the ball is at the back of the ruck and I feel I can step over and disrupt it then I will do that,"" said Grewcock. But Ruddock feels that the England man should be more careful. ""The boy himself should look at his actions, it was a clumsy piece of footwork,"" he said. ""He's a great player and I don't want to knock him, we won't be calling for the match commissioner to review the incident. ""I'm not going to go too far with the lad. It could just be a clumsy action and Dwayne had just a minor cut. ""The referee's interpretation was that Grewcock was attempting to step over the ruck."" Ruddock also warned his RBS 6 Nations Championship rivals that his team can make massive improvements. ""We created more opportunities and also squandered them by taking more contact and playing more individually,"" said the coach. ""We've looked through things on the video debrief and there were definitely a lot of chances that we wasted."" In the forthcoming games, Ruddock may use penalty hero Gavin Henson as his first-choice kicker in place of Stephen Jones. ""Our first aim was to get Gavin settled into the team, but it's something we'll talk about in selection this week,"" said Ruddock.",sport
"Wales silent on Grand Slam talk Wales silent on Grand Slam talk  Rhys Williams says Wales are still not thinking of winning the Grand Slam despite a third Six Nations win.  ""That's the last thing on our minds at the moment,"" said Williams, a second- half replacement in Saturday's 24-18 win over France in Paris. ""We all realise how difficult a task it is to go up to Scotland and beat them. ""We've come unstuck there a couple of times recently so our focus is on that game and we'll worry about Ireland hopefully after we've beaten Scotland."" With captain Gareth Thomas ruled out of the rest of the campaign with a broken thumb, Williams is vying for his first start in the championship so far.  Kevin Morgan is probably favourite to replace Thomas at full-back, leaving Williams and Hal Luscombe to battle for the right wing berth. A hamstring injury denied Luscombe the opportunity to make a third successive start, but the Dragons winger is expected to be fit for the trip to Murrayfield on 13 March. Hooker Robin McBryde is doubtful after picking up a knee injury in Paris, but centre Sonny Parker and flanker Colin Charvis are set to recover from injury to be in contention for selection. Said Wales assistant coach Scott Johnson: ""They've worked through the weekend and the reports are a bit more positive. ""So we're getting a couple back and that adds to the depth of the squad."" Scotland secured their first win of the campaign on Saturday by grinding out an 18-10 win over Italy.  Matt Williams' side has shown little in attack, but Johnson insisted the Scots will be difficult opposition to break down. ""Italy are really brave opposition and sometimes it's very hard to win,"" he said. ""So an ugly win can be just as effective as a 30 or 40 point victory. ""Scotland are a hard side and very underrated so we're not taking anything for granted. ""We're not basking in the glory of winning our first three games. We've got to be diligent in our preparation. ""That's my job and we've got to make sure we're focused.""",sport
